Code relocation records:
--- block 0000 ---
  0008:048C Relative Code unit=U0050 blkoff=5000
  0008:0000 Relative Code unit=U0055 blkoff=300B
  0008:0000 Relative Code unit=U005D blkoff=300B
  0008:0000 Relative Code unit=U0062 blkoff=300B
  0008:0010 Relative Code unit=U0067 blkoff=9016
  0008:0100 Relative Code unit=U006D blkoff=900B
  0008:04BD Relative Code unit=U0073 blkoff=5000
  0008:0000 Relative Code unit=U0078 blkoff=300B
  0008:0000 Relative Code unit=U0080 blkoff=300B
  0008:0000 Relative Code unit=U0085 blkoff=300B
  0008:0000 Relative Code unit=U008A blkoff=9000
  0008:04C1 Relative Code unit=U008F blkoff=5000
  0008:0000 Relative Code unit=U0094 blkoff=300B
  0008:0000 Relative Code unit=U0099 blkoff=9000
  0008:04C7 Relative Code unit=U00A0 blkoff=5000
  0008:0000 Relative Code unit=U00A5 blkoff=300B
  0008:0000 Relative Code unit=U00AA blkoff=9000
  0008:04CC Relative Code unit=U00B1 blkoff=5000
  0008:0000 Relative Code unit=U00B6 blkoff=300B
  0008:0000 Relative Code unit=U00BB blkoff=9000
  0008:04D3 Relative Code unit=U00C2 blkoff=5000
  0008:0000 Relative Code unit=U00C7 blkoff=300B
  0008:0000 Relative Code unit=U00CC blkoff=9000
  0008:04D8 Relative Code unit=U00D3 blkoff=5000
  0008:0000 Relative Code unit=U00D8 blkoff=300B
  0008:0000 Relative Code unit=U00DD blkoff=9000
  0008:04DF Relative Code unit=U00E4 blkoff=5000
  0008:0000 Relative Code unit=U00E9 blkoff=300B
  0008:0000 Relative Code unit=U00EE blkoff=9000
  0008:04E5 Relative Code unit=U00F5 blkoff=5000
  0008:0000 Relative Code unit=U00FA blkoff=300B
  0008:0000 Relative Code unit=U00FF blkoff=9000
  0008:04EC Offset Code unit=U0006 blkoff=5000
  0008:0000 Offset Code unit=System blkoff=300B
  0008:0010 Offset Code unit=U0010 blkoff=9016
  0008:0100 Offset Code unit=U001B blkoff=900B
  0008:04F3 Offset Code unit=U0021 blkoff=5000
  0008:0000 Offset Code unit=U0026 blkoff=300B
  0008:0000 Offset Code unit=U002E blkoff=300B
  0008:0000 Offset Code unit=U0033 blkoff=300B
  0008:0010 Offset Code unit=U0038 blkoff=9016
  0008:0010 Offset Code unit=U003E blkoff=9016
  0008:0100 Offset Code unit=U0045 blkoff=900B
  0008:0527 Offset Code unit=U004B blkoff=5000
  0008:0000 Offset Code unit=U0050 blkoff=300B
  0008:0000 Offset Code unit=U0058 blkoff=300B
  0008:0000 Offset Code unit=U005D blkoff=300B
  0008:0010 Offset Code unit=U0062 blkoff=9016
  0008:0010 Offset Code unit=U0068 blkoff=9016
  0008:0100 Offset Code unit=U006F blkoff=900B
  0008:0551 Offset Code unit=U0075 blkoff=5000
  0008:0000 Offset Code unit=U007A blkoff=300B
  0008:0000 Offset Code unit=U0082 blkoff=300B
  0008:0000 Offset Code unit=U0087 blkoff=300B
  0008:0010 Offset Code unit=U008C blkoff=9016
  0008:0100 Offset Code unit=U0092 blkoff=900B
  0008:0587 Offset Code unit=U0098 blkoff=5000
  0008:0000 Offset Code unit=U009D blkoff=300B
  0008:0000 Offset Code unit=U00A5 blkoff=300B
  0008:0000 Offset Code unit=U00AA blkoff=300B
  0008:0010 Offset Code unit=U00AF blkoff=9016
  0008:0100 Offset Code unit=U00B5 blkoff=900B
  0008:05B9 Offset Code unit=U00BB blkoff=5000
  0008:0000 Offset Code unit=U00C0 blkoff=300B
  0008:0000 Offset Code unit=U00C8 blkoff=300B
  0008:0000 Offset Code unit=U00CD blkoff=300B
  0008:0000 Offset Code unit=U00D2 blkoff=9000
  0008:05F0 Offset Code unit=U00D7 blkoff=5000
  0008:0000 Offset Code unit=U00DC blkoff=300B
  0008:0010 Offset Code unit=U00E1 blkoff=9016
  0008:0100 Offset Code unit=U00EC blkoff=900B
  0008:05F6 Offset Code unit=U00F2 blkoff=5000
  0008:0000 Offset Code unit=U00F7 blkoff=300B
  0008:0000 Offset Code unit=U00FF blkoff=300B
  0008:0000 Offset Code unit=U0004 blkoff=300B
  0008:0010 Offset Code unit=U0009 blkoff=9016
  0008:0010 Offset Code unit=U000F blkoff=9016
  0008:0100 Offset Code unit=MONSTRA blkoff=900B
  0008:0631 Offset Code unit=U001C blkoff=5000
  0008:0000 Offset Code unit=U0021 blkoff=300B
  0008:0000 Offset Code unit=U0029 blkoff=300B
  0008:0000 Offset Code unit=U002E blkoff=300B
  0008:0010 Offset Code unit=U0033 blkoff=9016
  0008:0010 Offset Code unit=U0039 blkoff=9016
  0008:0100 Offset Code unit=U0040 blkoff=900B
  0008:0651 Offset Code unit=U0046 blkoff=5000
  0008:0000 Offset Code unit=U004B blkoff=300B
  0008:0000 Offset Code unit=U0053 blkoff=300B
  0008:0000 Offset Code unit=U0058 blkoff=300B
  0008:0010 Offset Code unit=U005D blkoff=9016
  0008:0010 Offset Code unit=U0063 blkoff=9016
  0008:0100 Offset Code unit=U006A blkoff=900B
  0008:0676 Offset Code unit=U0070 blkoff=5000
  0008:0000 Offset Code unit=U0075 blkoff=300B
  0008:0000 Offset Code unit=U007D blkoff=300B
  0008:0000 Offset Code unit=U0082 blkoff=300B
  0008:0010 Offset Code unit=U0087 blkoff=9016
  0008:0100 Offset Code unit=U008D blkoff=900B
  0008:06AC Offset Code unit=U0093 blkoff=5000
  0008:0000 Offset Code unit=U0098 blkoff=300B
  0008:0000 Offset Code unit=U00A0 blkoff=300B
  0008:0000 Offset Code unit=U00A5 blkoff=300B
  0008:0000 Offset Code unit=U00AA blkoff=9000
  0008:06DC Offset Code unit=U00AF blkoff=5000
  0008:0000 Offset Code unit=U00B4 blkoff=300B
  0008:0010 Offset Code unit=U00B9 blkoff=9016
  0008:0100 Offset Code unit=U00C1 blkoff=900B
  0008:06E5 Offset Code unit=U00C7 blkoff=5000
  0008:0000 Offset Code unit=U00CC blkoff=300B
  0008:0000 Offset Code unit=U00D4 blkoff=300B
  0008:0000 Offset Code unit=U00D9 blkoff=300B
  0008:0010 Offset Code unit=U00DE blkoff=9016
  0008:0100 Offset Code unit=U00E4 blkoff=900B
  0008:0702 Offset Code unit=U00EA blkoff=5000
  0008:0000 Offset Code unit=U00EF blkoff=300B
  0008:0000 Offset Code unit=U00F7 blkoff=300B
  0008:0000 Offset Code unit=U00FC blkoff=300B
  0008:0000 Offset Code unit=U0001 blkoff=9000
  0008:0736 Offset Code unit=U0006 blkoff=5000
  0008:0000 Offset Code unit=System blkoff=300B
  0008:0000 Offset Code unit=U0010 blkoff=9000
  0008:073E Offset Code unit=U0017 blkoff=5000
  0008:0000 Offset Code unit=U001C blkoff=300B
  0008:0000 Offset Code unit=U0021 blkoff=9000
  0008:0747 Offset Code unit=U0028 blkoff=5000
  0008:0000 Offset Code unit=U002D blkoff=300B
  0008:0000 Offset Code unit=U0032 blkoff=9000
  0008:074E Offset Code unit=U0039 blkoff=5000
  0008:0000 Offset Code unit=U003E blkoff=300B
  0008:0000 Offset Code unit=U0043 blkoff=9000
  0008:0755 Offset Code unit=U004A blkoff=5000
  0008:0000 Offset Code unit=U004F blkoff=300B
  0008:0100 Offset Code unit=U0054 blkoff=900B
  0008:075B Offset Code unit=U005B blkoff=5000
  0008:0000 Offset Code unit=U0060 blkoff=300B
  0008:0000 Offset Code unit=U0068 blkoff=300B
  0008:0000 Offset Code unit=U006D blkoff=300B
  0008:0008 Offset Code unit=U0072 blkoff=9000
  0008:0007 Offset Code unit=U0078 blkoff=9000
  0008:0100 Offset Code unit=U007F blkoff=900B
  0008:07AA Offset Code unit=U0085 blkoff=5000
  0008:0000 Offset Code unit=U008A blkoff=300B
  0008:0000 Offset Code unit=U0092 blkoff=300B
  0008:0000 Offset Code unit=U0097 blkoff=300B
  0008:0007 Offset Code unit=U009C blkoff=9000
  0008:0007 Offset Code unit=U00A1 blkoff=9000
  0008:0012 Offset Code unit=U00A6 blkoff=9000
  0008:0012 Offset Code unit=U00A9 blkoff=9000
  0008:0000 Offset Code unit=U00AF blkoff=9000
  0008:07F0 Offset Code unit=U00B2 blkoff=5000
  0008:0000 Offset Code unit=U00B7 blkoff=300B
  0008:0100 Offset Code unit=U00BC blkoff=900B
  0008:07F9 Offset Code unit=U00C3 blkoff=5000
  0008:0000 Offset Code unit=U00C8 blkoff=300B
  0008:0000 Offset Code unit=U00D0 blkoff=300B
  0008:0000 Offset Code unit=U00D5 blkoff=300B
  0008:0000 Offset Code unit=U00DA blkoff=9000
  0008:0000 Offset Code unit=U00DF blkoff=9000
  0008:0000 Offset Code unit=U00E5 blkoff=300B
  0008:0002 Relative Code unit=U000F blkoff=9016
  0008:0014 Relative Code unit=U0014 blkoff=9000
  0008:0100 Relative Code unit=U0018 blkoff=900B
  0008:0000 Relative Code unit=U001D blkoff=5000
  0008:0000 Relative Code unit=Crt blkoff=300B
  0008:0000 Relative Code unit=U002A blkoff=300B
  0008:0000 Relative Code unit=U002F blkoff=300B
  0008:0004 Relative Code unit=U0034 blkoff=9016
  0008:0014 Relative Code unit=U0039 blkoff=9000
  0008:0100 Relative Code unit=U003D blkoff=900B
  0008:0020 Relative Code unit=U0042 blkoff=5000
  0008:0000 Relative Code unit=U0047 blkoff=300B
  0008:0000 Relative Code unit=U004F blkoff=300B
  0008:0000 Relative Code unit=U0054 blkoff=300B
  0008:000A Relative Code unit=U0059 blkoff=9016
  0008:0014 Relative Code unit=U005E blkoff=9000
  0008:0100 Relative Code unit=U0062 blkoff=900B
  0008:0047 Relative Code unit=U0067 blkoff=5000
  0008:0000 Relative Code unit=U006C blkoff=300B
  0008:0000 Relative Code unit=U0074 blkoff=300B
  0008:0000 Relative Code unit=U0079 blkoff=300B
  0008:0006 Relative Code unit=U007E blkoff=9016
  0008:0014 Relative Code unit=U0083 blkoff=9000
  0008:0100 Relative Code unit=U0087 blkoff=900B
  0008:006C Relative Code unit=U008C blkoff=5000
  0008:0000 Relative Code unit=U0091 blkoff=300B
  0008:0000 Relative Code unit=U0099 blkoff=300B
  0008:0000 Relative Code unit=U009E blkoff=300B
  0008:0008 Relative Code unit=U00A3 blkoff=9016
  0008:0014 Relative Code unit=U00A8 blkoff=9000
  0008:0100 Relative Code unit=U00AC blkoff=900B
  0008:0086 Relative Code unit=U00B1 blkoff=5000
  0008:0000 Relative Code unit=U00B6 blkoff=300B
  0008:0000 Relative Code unit=U00BE blkoff=300B
  0008:0000 Relative Code unit=U00C3 blkoff=300B
  0008:000C Relative Code unit=U00C8 blkoff=9016
  0008:0014 Relative Code unit=U00CD blkoff=9000
  0008:0100 Relative Code unit=U00D1 blkoff=900B
  0008:00BA Relative Code unit=U00D6 blkoff=5000
  0008:0000 Relative Code unit=U00DB blkoff=300B
  0008:0000 Relative Code unit=U00E3 blkoff=300B
  0008:0000 Relative Code unit=U00E8 blkoff=300B
  0008:000E Relative Code unit=U00ED blkoff=9016
  0008:0014 Relative Code unit=U00F2 blkoff=9000
  0008:0100 Relative Code unit=U00F6 blkoff=900B
  0008:00F5 Relative Code unit=U00FB blkoff=5000
  0008:0000 Relative Code unit=PRZEDM blkoff=300B
  0008:0000 Relative Code unit=U0008 blkoff=300B
  0008:0000 Relative Code unit=U000D blkoff=300B
  0008:0010 Relative Code unit=U0012 blkoff=9016
  0008:0014 Relative Code unit=U0017 blkoff=9000
  0008:0100 Relative Code unit=U001B blkoff=900B
  0008:0162 Relative Code unit=U0020 blkoff=5000
  0008:0000 Relative Code unit=U0025 blkoff=300B
  0008:0000 Relative Code unit=U002D blkoff=300B
  0008:0000 Relative Code unit=U0032 blkoff=300B
  0008:0000 Relative Code unit=U0037 blkoff=9016
  0008:0014 Relative Code unit=U003C blkoff=9000
  0008:0100 Relative Code unit=U0040 blkoff=900B
  0008:0199 Relative Code unit=U0045 blkoff=5000
  0008:0000 Relative Code unit=U004A blkoff=300B
  0008:0000 Relative Code unit=U0052 blkoff=300B
  0008:0000 Relative Code unit=U0057 blkoff=300B
  0008:0002 Relative Code unit=U005C blkoff=9016
  0008:0014 Relative Code unit=U0061 blkoff=9000
  0008:0100 Relative Code unit=U0065 blkoff=900B
  0008:01C9 Relative Code unit=U006A blkoff=5000
  0008:0000 Relative Code unit=U006F blkoff=300B
  0008:0000 Relative Code unit=U0077 blkoff=300B
  0008:0000 Relative Code unit=U007C blkoff=300B
  0008:0000 Relative Code unit=U0081 blkoff=300B
  0008:0000 Relative Code unit=U004F blkoff=300B
  0008:0008 Relative Code unit=U0058 blkoff=9000
  0008:0008 Relative Code unit=U005D blkoff=9000
  0008:0100 Relative Code unit=U0061 blkoff=900B
  0008:0000 Relative Code unit=U0067 blkoff=5000
  0008:0000 Relative Code unit=U006C blkoff=300B
  0008:0000 Relative Code unit=U0074 blkoff=300B
  0008:0000 Relative Code unit=U0079 blkoff=300B
  0008:0100 Relative Code unit=U007E blkoff=900B
  0008:002B Relative Code unit=U0083 blkoff=5000
  0008:0000 Relative Code unit=U0088 blkoff=300B
  0008:0000 Relative Code unit=U0090 blkoff=300B
  0008:0000 Relative Code unit=U0095 blkoff=300B
  0008:0000 Relative Code unit=U009A blkoff=9000
  0008:0000 Relative Code unit=U009F blkoff=9000
  0008:0004 Relative Code unit=U00A5 blkoff=9000
  0008:0004 Relative Code unit=U00A8 blkoff=9000
  0008:0000 Relative Code unit=U00AC blkoff=300B
  0008:0000 Relative Code unit=U0054 blkoff=300B
  0008:0008 Relative Code unit=U005D blkoff=9000
  0008:0008 Relative Code unit=U0062 blkoff=9000
  0008:0100 Relative Code unit=U0066 blkoff=900B
  0008:0000 Relative Code unit=U006C blkoff=5000
  0008:0000 Relative Code unit=U0071 blkoff=300B
  0008:0000 Relative Code unit=U0079 blkoff=300B
  0008:0000 Relative Code unit=U007E blkoff=300B
  0008:0001 Relative Code unit=U0083 blkoff=9000
  0008:0001 Relative Code unit=U0088 blkoff=9000
  0008:0004 Relative Code unit=U008F blkoff=9000
  0008:0004 Relative Code unit=U0092 blkoff=9000
  0008:0000 Relative Code unit=U0096 blkoff=300B
  0008:0000 Relative Code unit=U0054 blkoff=300B
  0008:0008 Relative Code unit=U005D blkoff=9000
  0008:0008 Relative Code unit=U0062 blkoff=9000
  0008:0014 Relative Code unit=U0066 blkoff=9000
  0008:0100 Relative Code unit=U006D blkoff=900B
  0008:0000 Relative Code unit=U0074 blkoff=5000
  0008:0000 Relative Code unit=U0079 blkoff=300B
  0008:0000 Relative Code unit=U0081 blkoff=300B
  0008:0000 Relative Code unit=U0086 blkoff=300B
  0008:0100 Relative Code unit=U008B blkoff=900B
  0008:0033 Relative Code unit=U0090 blkoff=5000
  0008:0000 Relative Code unit=U0095 blkoff=300B
  0008:0000 Relative Code unit=U009D blkoff=300B
  0008:0000 Relative Code unit=U00A2 blkoff=300B
  0008:000C Relative Code unit=U00A7 blkoff=9000
  0008:000C Relative Code unit=U00AC blkoff=9000
  0008:0000 Relative Code unit=U00B2 blkoff=9016
  0008:0000 Relative Code unit=U00B5 blkoff=9016
  0008:0000 Relative Code unit=U00BB blkoff=9000
  0008:0000 Relative Code unit=U00BE blkoff=9000
  0008:0004 Relative Code unit=U00C4 blkoff=9000
  0008:0004 Relative Code unit=U00C7 blkoff=9000
  0008:0012 Relative Code unit=U00CB blkoff=9000
  0008:0012 Relative Code unit=U00CE blkoff=9000
  0008:0000 Relative Code unit=U00D2 blkoff=300B
  0008:0000 Relative Code unit=U005A blkoff=300B
  0008:0008 Relative Code unit=U0063 blkoff=9000
  0008:0008 Relative Code unit=U0068 blkoff=9000
  0008:0014 Relative Code unit=U006C blkoff=9000
  0008:0100 Relative Code unit=U0073 blkoff=900B
  0008:0000 Relative Code unit=U007A blkoff=5000
  0008:0000 Relative Code unit=U007F blkoff=300B
  0008:0000 Relative Code unit=U0087 blkoff=300B
  0008:0000 Relative Code unit=U008C blkoff=300B
  0008:0100 Relative Code unit=U0091 blkoff=900B
  0008:0039 Relative Code unit=U0096 blkoff=5000
  0008:0000 Relative Code unit=U009B blkoff=300B
  0008:0000 Relative Code unit=U00A3 blkoff=300B
  0008:0000 Relative Code unit=U00A8 blkoff=300B
  0008:0005 Relative Code unit=U00AD blkoff=9000
  0008:0005 Relative Code unit=U00B2 blkoff=9000
  0008:0004 Relative Code unit=U00B9 blkoff=9000
  0008:0004 Relative Code unit=U00BC blkoff=9000
  0008:0002 Relative Code unit=U00C0 blkoff=9000
  0008:0002 Relative Code unit=U00C3 blkoff=9000
  0008:0000 Relative Code unit=U00C9 blkoff=300B
  0008:0000 Relative Code unit=U003A blkoff=300B
  0008:0008 Relative Code unit=U0043 blkoff=9000
  0008:0008 Relative Code unit=U0048 blkoff=9000
  0008:0014 Relative Code unit=U004C blkoff=9000
  0008:0100 Relative Code unit=U0053 blkoff=900B
  0008:0000 Relative Code unit=U005A blkoff=5000
  0008:0000 Relative Code unit=U005F blkoff=300B
  0008:0000 Relative Code unit=U0067 blkoff=300B
  0008:0000 Relative Code unit=U006C blkoff=300B
  0008:000E Relative Code unit=U0071 blkoff=9000
  0008:000E Relative Code unit=U0076 blkoff=9000
  0008:0004 Relative Code unit=U007C blkoff=9000
  0008:0004 Relative Code unit=U007F blkoff=9000
  0008:0000 Relative Code unit=U0083 blkoff=300B
  0008:0014 Relative Code unit=U0006 blkoff=9000
  0008:0002 Relative Code unit=System blkoff=9000
  0008:0014 Relative Code unit=U000E blkoff=9000
  0008:0000 Relative Code unit=U0012 blkoff=300B
  0008:0004 Relative Code unit=U00D9 blkoff=9000
  0008:0014 Relative Code unit=U00DE blkoff=9000
  0008:0100 Relative Code unit=U00E2 blkoff=900B
  0008:0000 Relative Code unit=U00E7 blkoff=5000
  0008:0000 Relative Code unit=U00EC blkoff=300B
  0008:0000 Relative Code unit=U00F4 blkoff=300B
  0008:0000 Relative Code unit=U00F9 blkoff=300B
  0008:0006 Relative Code unit=U00FE blkoff=9000
  0008:0014 Relative Code unit=U0003 blkoff=9000
  0008:0100 Relative Code unit=U0007 blkoff=900B
  0008:0024 Relative Code unit=U000C blkoff=5000
  0008:0000 Relative Code unit=U0011 blkoff=300B
  0008:0000 Relative Code unit=U0019 blkoff=300B
  0008:0000 Relative Code unit=U001E blkoff=300B
  0008:0008 Relative Code unit=U0023 blkoff=9000
  0008:0014 Relative Code unit=U0028 blkoff=9000
  0008:0100 Relative Code unit=U002C blkoff=900B
  0008:005B Relative Code unit=U0031 blkoff=5000
  0008:0000 Relative Code unit=U0036 blkoff=300B
  0008:0000 Relative Code unit=U003E blkoff=300B
  0008:0000 Relative Code unit=U0043 blkoff=300B
  0008:000A Relative Code unit=U0048 blkoff=9000
  0008:0014 Relative Code unit=U004D blkoff=9000
  0008:0100 Relative Code unit=U0051 blkoff=900B
  0008:0095 Relative Code unit=U0056 blkoff=5000
  0008:0000 Relative Code unit=U005B blkoff=300B
  0008:0000 Relative Code unit=U0063 blkoff=300B
  0008:0000 Relative Code unit=U0068 blkoff=300B
  0008:0000 Relative Code unit=U006D blkoff=300B
  0008:0000 Relative Code unit=U00CE blkoff=9000
  0008:0014 Relative Code unit=U00D3 blkoff=9000
  0008:0100 Relative Code unit=U00D8 blkoff=900B
  0008:0000 Relative Code unit=U00DD blkoff=5000
  0008:0000 Relative Code unit=U00E2 blkoff=300B
  0008:0000 Relative Code unit=U00EA blkoff=300B
  0008:0000 Relative Code unit=U00EF blkoff=300B
  0008:0001 Relative Code unit=U00F4 blkoff=9000
  0008:0014 Relative Code unit=U00F9 blkoff=9000
  0008:0100 Relative Code unit=U00FE blkoff=900B
  0008:002F Relative Code unit=U0003 blkoff=5000
  0008:0000 Relative Code unit=U0008 blkoff=300B
  0008:0000 Relative Code unit=U0010 blkoff=300B
  0008:0000 Relative Code unit=U0015 blkoff=300B
  0008:0002 Relative Code unit=U001A blkoff=9000
  0008:0014 Relative Code unit=U001F blkoff=9000
  0008:0100 Relative Code unit=U0024 blkoff=900B
  0008:005F Relative Code unit=U0029 blkoff=5000
  0008:0000 Relative Code unit=U002E blkoff=300B
  0008:0000 Relative Code unit=U0036 blkoff=300B
  0008:0000 Relative Code unit=U003B blkoff=300B
  0008:0003 Relative Code unit=U0040 blkoff=9000
  0008:0014 Relative Code unit=U0045 blkoff=9000
  0008:0100 Relative Code unit=U004A blkoff=900B
  0008:006F Relative Code unit=U004F blkoff=5000
  0008:0000 Relative Code unit=U0054 blkoff=300B
  0008:0000 Relative Code unit=U005C blkoff=300B
  0008:0000 Relative Code unit=U0061 blkoff=300B
  0008:0004 Relative Code unit=U0066 blkoff=9000
  0008:0014 Relative Code unit=U006B blkoff=9000
  0008:0100 Relative Code unit=U0070 blkoff=900B
  0008:00A6 Relative Code unit=U0075 blkoff=5000
  0008:0000 Relative Code unit=U007A blkoff=300B
  0008:0000 Relative Code unit=U0082 blkoff=300B
  0008:0000 Relative Code unit=U0087 blkoff=300B
  0008:0005 Relative Code unit=U008C blkoff=9000
  0008:0014 Relative Code unit=U0091 blkoff=9000
  0008:0100 Relative Code unit=U0096 blkoff=900B
  0008:00E0 Relative Code unit=U009B blkoff=5000
  0008:0000 Relative Code unit=U00A0 blkoff=300B
  0008:0000 Relative Code unit=U00A8 blkoff=300B
  0008:0000 Relative Code unit=U00AD blkoff=300B
  0008:0006 Relative Code unit=U00B2 blkoff=9000
  0008:0014 Relative Code unit=U00B7 blkoff=9000
  0008:0100 Relative Code unit=U00BC blkoff=900B
  0008:010D Relative Code unit=U00C1 blkoff=5000
  0008:0000 Relative Code unit=U00C6 blkoff=300B
  0008:0000 Relative Code unit=U00CE blkoff=300B
  0008:0000 Relative Code unit=U00D3 blkoff=300B
  0008:0008 Relative Code unit=U00D8 blkoff=9000
  0008:0014 Relative Code unit=U00DD blkoff=9000
  0008:0100 Relative Code unit=U00E2 blkoff=900B
  0008:0147 Relative Code unit=U00E7 blkoff=5000
  0008:0000 Relative Code unit=U00EC blkoff=300B
  0008:0000 Relative Code unit=U00F4 blkoff=300B
  0008:0000 Relative Code unit=U00F9 blkoff=300B
  0008:0007 Relative Code unit=U00FE blkoff=9000
  0008:0014 Relative Code unit=U0003 blkoff=9000
  0008:0100 Relative Code unit=U0008 blkoff=900B
  0008:0168 Relative Code unit=U000D blkoff=5000
  0008:0000 Relative Code unit=U0012 blkoff=300B
  0008:0000 Relative Code unit=U001A blkoff=300B
  0008:0000 Relative Code unit=U001F blkoff=300B
  0008:0000 Relative Code unit=U0024 blkoff=9000
  0008:0014 Relative Code unit=U0029 blkoff=9000
  0008:0100 Relative Code unit=U002E blkoff=900B
  0008:0199 Relative Code unit=U0033 blkoff=5000
  0008:0000 Relative Code unit=U0038 blkoff=300B
  0008:0000 Relative Code unit=U0040 blkoff=300B
  0008:0000 Relative Code unit=U0045 blkoff=300B
  0008:0000 Relative Code unit=U004A blkoff=300B
  0008:0000 Relative Code unit=U0029 blkoff=9000
  0008:0014 Relative Code unit=U002E blkoff=9000
  0008:0100 Relative Code unit=U0032 blkoff=900B
  0008:0000 Relative Code unit=U0037 blkoff=5000
  0008:0000 Relative Code unit=U003C blkoff=300B
  0008:0000 Relative Code unit=U0044 blkoff=300B
  0008:0000 Relative Code unit=U0049 blkoff=300B
  0008:0002 Relative Code unit=U004E blkoff=9000
  0008:0014 Relative Code unit=U0053 blkoff=9000
  0008:0100 Relative Code unit=U0057 blkoff=900B
  0008:002F Relative Code unit=U005C blkoff=5000
  0008:0000 Relative Code unit=U0061 blkoff=300B
  0008:0000 Relative Code unit=U0069 blkoff=300B
  0008:0000 Relative Code unit=U006E blkoff=300B
  0008:0004 Relative Code unit=U0073 blkoff=9000
  0008:0014 Relative Code unit=U0078 blkoff=9000
  0008:0100 Relative Code unit=U007C blkoff=900B
  0008:004E Relative Code unit=U0081 blkoff=5000
  0008:0000 Relative Code unit=U0086 blkoff=300B
  0008:0000 Relative Code unit=U008E blkoff=300B
  0008:0000 Relative Code unit=U0093 blkoff=300B
  0008:0006 Relative Code unit=U0098 blkoff=9000
  0008:0014 Relative Code unit=U009D blkoff=9000
  0008:0100 Relative Code unit=U00A1 blkoff=900B
  0008:0094 Relative Code unit=U00A6 blkoff=5000
  0008:0000 Relative Code unit=U00AB blkoff=300B
  0008:0000 Relative Code unit=U00B3 blkoff=300B
  0008:0000 Relative Code unit=U00B8 blkoff=300B
  0008:0008 Relative Code unit=U00BD blkoff=9000
  0008:0014 Relative Code unit=U00C2 blkoff=9000
  0008:0100 Relative Code unit=U00C6 blkoff=900B
  0008:00C8 Relative Code unit=U00CB blkoff=5000
  0008:0000 Relative Code unit=U00D0 blkoff=300B
  0008:0000 Relative Code unit=U00D8 blkoff=300B
  0008:0000 Relative Code unit=U00DD blkoff=300B
  0008:000A Relative Code unit=U00E2 blkoff=9000
  0008:0014 Relative Code unit=U00E7 blkoff=9000
  0008:0100 Relative Code unit=U00EB blkoff=900B
  0008:00F2 Relative Code unit=U00F0 blkoff=5000
  0008:0000 Relative Code unit=U00F5 blkoff=300B
  0008:0000 Relative Code unit=U00FD blkoff=300B
  0008:0000 Relative Code unit=U0002 blkoff=300B
  0008:000C Relative Code unit=U0007 blkoff=9000
  0008:0014 Relative Code unit=U000C blkoff=9000
  0008:0100 Relative Code unit=U0010 blkoff=900B
  0008:011A Relative Code unit=U0015 blkoff=5000
  0008:0000 Relative Code unit=U001A blkoff=300B
  0008:0000 Relative Code unit=Crt blkoff=300B
  0008:0000 Relative Code unit=U0027 blkoff=300B
  0008:000E Relative Code unit=U002C blkoff=9000
  0008:0014 Relative Code unit=U0031 blkoff=9000
  0008:0100 Relative Code unit=U0035 blkoff=900B
  0008:0143 Relative Code unit=U003A blkoff=5000
  0008:0000 Relative Code unit=U003F blkoff=300B
  0008:0000 Relative Code unit=U0047 blkoff=300B
  0008:0000 Relative Code unit=U004C blkoff=300B
  0008:0010 Relative Code unit=U0051 blkoff=9000
  0008:0014 Relative Code unit=U0056 blkoff=9000
  0008:0100 Relative Code unit=U005A blkoff=900B
  0008:0166 Relative Code unit=U005F blkoff=5000
  0008:0000 Relative Code unit=U0064 blkoff=300B
  0008:0000 Relative Code unit=U006C blkoff=300B
  0008:0000 Relative Code unit=U0071 blkoff=300B
  0008:0012 Relative Code unit=U0076 blkoff=9000
  0008:0014 Relative Code unit=U007B blkoff=9000
  0008:0100 Relative Code unit=U007F blkoff=900B
  0008:0188 Relative Code unit=U0084 blkoff=5000
  0008:0000 Relative Code unit=U0089 blkoff=300B
  0008:0000 Relative Code unit=U0091 blkoff=300B
  0008:0000 Relative Code unit=U0096 blkoff=300B
  0008:0014 Relative Code unit=U009B blkoff=9000
  0008:0014 Relative Code unit=U00A0 blkoff=9000
  0008:0100 Relative Code unit=U00A4 blkoff=900B
  0008:01C0 Relative Code unit=U00A9 blkoff=5000
  0008:0000 Relative Code unit=U00AE blkoff=300B
  0008:0000 Relative Code unit=U00B6 blkoff=300B
  0008:0000 Relative Code unit=U00BB blkoff=300B
  0008:0000 Relative Code unit=U00C0 blkoff=9000
  0008:0014 Relative Code unit=U00C5 blkoff=9000
  0008:0100 Relative Code unit=U00C9 blkoff=900B
  0008:01E6 Relative Code unit=U00CE blkoff=5000
  0008:0000 Relative Code unit=U00D3 blkoff=300B
  0008:0000 Relative Code unit=U00DB blkoff=300B
  0008:0000 Relative Code unit=U00E0 blkoff=300B
  0008:0002 Relative Code unit=U00E5 blkoff=9000
  0008:0014 Relative Code unit=U00EA blkoff=9000
  0008:0100 Relative Code unit=U00EE blkoff=900B
  0008:0202 Relative Code unit=U00F3 blkoff=5000
  0008:0000 Relative Code unit=U00F8 blkoff=300B
  0008:0000 Relative Code unit=PRZEDM blkoff=300B
  0008:0000 Relative Code unit=U0005 blkoff=300B
  0008:0004 Relative Code unit=U000A blkoff=9000
  0008:0014 Relative Code unit=U000F blkoff=9000
